Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Vehicle Class;Total Claim Amount;Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Total Claim Amount;Policy Type;Vehicle Class;Customer;State;Customer Lifetime Value;Education;Gender;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Total Claim Amount;Vehicle Class;Unnamed: 0;Customer;State;Customer Lifetime Value;Response;Coverage;Education;Effective To Date;EmploymentStatus;Gender;Income;Location Code;Marital Status;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Policy Type;Policy;Renew Offer Type;Sales Channel;Total Claim Amount;Vehicle Class;Vehicle Size;Vehicle Type;month
NC58480;Nevada;F;Bachelor;483820.90%;73769.0;61.0;1/2/00;Personal Auto;Four-Door Car;239.540223;WO78310;Oregon;F;College;416016.26%;0.0;61.0;1/0/00;292.8;Personal Auto;Four-Door Car;WQ23548;California;11003.54385;Master;F;0.0;102.0;1.0;Personal Auto;489.6;SUV;772;LQ23049;California;2491.257604;Yes;Basic;High School or Below;2011-02-12;Medical Leave;F;25965;Suburban;Divorced;65;23.0;27;0.0;1;Personal Auto;Personal L3;Offer1;Agent;329.206567;Four-Door Car;Medsize;A;February
PN18507;Arizona;M;Bachelor;1404210.30%;88854.0;118.0;1/0/00;Personal Auto;Two-Door Car;715.252366;EL88957;California;M;College;346012.30%;0.0;100.0;1/1/00;720.0;Personal Auto;SUV;AQ11656;Arizona;2141.750757;Bachelor;M;0.0;61.0;0.0;Personal Auto;437.040616;Four-Door Car;774;XQ19793;Arizona;4772.943848;Yes;Extended;High School or Below;2011-02-18;Retired;M;20993;Suburban;Divorced;133;35.0;90;0.0;1;Personal Auto;Personal L3;Offer2;Agent;638.4;SUV;Medsize;A;February
JY16280;Cali;F;High School or Below;251459.20%;43860.0;65.0;1/0/00;Personal Auto;Four-Door Car;156.124914;ZV99487;AZ;F;Bachelor;698660.37%;0.0;93.0;1/0/00;149.269407;Personal Auto;Four-Door Car;PG48617;California;2895.522489;High School or Below;M;46267.0;72.0;0.0;Personal Auto;231.969205;Four-Door Car;776;CD71502;Arizona;3664.22055;No;Basic;High School or Below;2011-02-28;Unemployed;M;0;Suburban;Divorced;103;8.0;75;0.0;1;Personal Auto;Personal L3;Offer1;Branch;642.773149;SUV;Medsize;A;February
ZC24631;Oregon;M;College;1391737.72%;67267.0;89.0;1/0/00;Corporate Auto;Four-Door Car;94.814032;KG85675;Nevada;F;Bachelor;472686.93%;13037.0;124.0;1/0/00;839.348464;Personal Auto;SUV;NI68379;Oregon;6554.390004;Master;M;74424.0;81.0;0.0;Personal Auto;388.8;Four-Door Car;778;GB39602;Nevada;3914.719645;No;Basic;High School or Below;2011-01-14;Unemployed;M;0;Suburban;Single;112;6.0;0;0.0;1;Corporate Auto;Corporate L1;Offer1;Call Center;587.861936;Sports Car;Medsize;A;January
YR34689;Cali;F;High School or Below;1131813.08%;79270.0;95.0;1/3/00;Personal Auto;Four-Door Car;456.0;KK64803;California;M;High School or Below;2744347.48%;82320.0;99.0;1/1/00;475.2;Personal Auto;Four-Door Car;RS92763;Oregon;7487.744636;College;F;0.0;72.0;0.0;Personal Auto;693.084662;Four-Door Car;779;AK46006;Oregon;36293.14678;No;Extended;Bachelor;2011-01-17;Medical Leave;M;18047;Suburban;Married;242;5.0;50;0.0;2;Personal Auto;Personal L1;Offer1;Call Center;1350.379181;Luxury SUV;Medsize;A;January
WM65373;Cali;F;College;800230.83%;0.0;107.0;1/0/00;Corporate Auto;SUV;513.6;QQ53360;Nevada;M;College;273905.72%;0.0;92.0;1/4/00;657.290491;Personal Auto;Two-Door Car;KC22636;California;5488.931031;High School or Below;F;33881.0;68.0;0.0;Personal Auto;65.659137;Four-Door Car;782;QO70290;California;9890.210998;No;Extended;Bachelor;2011-02-19;Employed;M;52408;Rural;Married;125;13.0;12;0.0;9;Personal Auto;Personal L1;Offer1;Agent;179.125777;Sports Car;Medsize;A;February
QD38160;Oregon;M;College;447177.82%;0.0;135.0;1/0/00;Personal Auto;SUV;972.0;BA40043;California;M;College;579982.68%;60689.0;74.0;1/0/00;5.746657;Corporate Auto;Four-Door Car;DY49235;Arizona;5205.751205;College;F;25237.0;69.0;0.0;Personal Auto;378.345883;Four-Door Car;784;ZE42703;Nevada;4863.470811;No;Extended;Bachelor;2011-02-04;Employed;M;52728;Suburban;Divorced;127;34.0;34;1.0;1;Corporate Auto;Corporate L3;Offer1;Branch;609.6;SUV;Medsize;A;February
EV19512;Nevada;F;Master;1630196.76%;19614.0;85.0;1/0/00;Personal Auto;Two-Door Car;574.024018;RJ79502;AZ;M;Bachelor;850128.00%;98003.0;107.0;1/0/00;449.408637;Personal Auto;SUV;MP68135;Oregon;6615.815683;College;M;90414.0;83.0;1.0;Personal Auto;398.4;Four-Door Car;787;VL36269;Washington;2466.581354;No;Basic;High School or Below;2011-01-25;Unemployed;F;0;Suburban;Single;70;6.0;18;0.0;1;Special Auto;Special L1;Offer1;Branch;504.0;Four-Door Car;Small;A;January
WY97929;Arizona;M;College;871704.98%;83846.0;74.0;1/3/00;Special Auto;Four-Door Car;355.2;NL32558;AZ;F;High School or Below;650339.70%;22081.0;84.0;1/0/00;451.670309;Personal Auto;Two-Door Car;DJ47372;California;10831.13004;Doctor;M;23202.0;96.0;0.0;Personal Auto;460.8;Four-Door Car;789;NI17718;California;2150.178588;No;Basic;High School or Below;2011-02-09;Unemployed;F;0;Suburban;Single;61;28.0;31;0.0;1;Personal Auto;Personal L3;Offer2;Web;292.8;Four-Door Car;Medsize;A;February
YG20683;WA;M;College;286011.17%;51159.0;72.0;1/0/00;Personal Auto;Four-Door Car;4.238626;CP92616;Nevada;M;High School or Below;4680522.31%;83006.0;235.0;1/1/00;1065.049894;Personal Auto;Luxury SUV;XZ51937;California;4626.801093;Master;F;79487.0;114.0;0.0;Personal Auto;547.2;SUV;790;PU42145;California;24127.50402;Yes;Basic;Bachelor;2011-01-26;Medical Leave;M;14072;Suburban;Divorced;71;13.0;3;0.0;2;Personal Auto;Personal L3;Offer1;Agent;511.2;Four-Door Car;Medsize;A;January
NE60110;Arizona;M;College;598977.39%;66839.0;154.0;1/0/00;Personal Auto;Sports Car;739.2;MX28412;Oregon;F;College;257532.37%;28700.0;68.0;1/3/00;326.4;Personal Auto;Four-Door Car;IM14119;Arizona;2542.06388;Bachelor;F;84495.0;63.0;0.0;Special Auto;302.4;Two-Door Car;792;GC81619;Oregon;4626.801093;Yes;Basic;Master;2011-01-16;Employed;F;79487;Suburban;Divorced;114;20.0;87;0.0;1;Personal Auto;Personal L1;Offer2;Branch;547.2;SUV;Medsize;A;January
TW17878;Oregon;F;High School or Below;245757.60%;52926.0;61.0;1/0/00;Personal Auto;Four-Door Car;292.8;DA35744;Oregon;M;Doctor;1679633.60%;66776.0;71.0;1/0/00;131.808343;Corporate Auto;Four-Door Car;WA70405;Nevada;8306.550901;College;M;89834.0;105.0;0.0;Personal Auto;504.0;SUV;795;DH99299;California;8717.049833;Yes;Basic;College;2011-02-14;Employed;M;83846;Suburban;Married;74;22.0;94;3.0;2;Personal Auto;Personal L2;Offer2;Agent;355.2;Four-Door Car;Large;A;February
CH97539;WA;F;Bachelor;828696.44%;40001.0;70.0;1/0/00;Personal Auto;Four-Door Car;142.567008;UW98698;California;M;College;226984.11%;0.0;68.0;1/0/00;542.016902;Personal Auto;Four-Door Car;LR37068;Oregon;11030.66148;College;F;35773.0;93.0;0.0;Personal Auto;446.4;Four-Door Car;797;AX10148;California;2409.368488;No;Basic;Bachelor;2011-02-01;Unemployed;F;0;Suburban;Married;66;3.0;97;0.0;1;Personal Auto;Personal L2;Offer4;Web;316.8;Four-Door Car;Medsize;A;February
CV29889;Cali;M;College;239391.54%;0.0;70.0;1/0/00;Personal Auto;Four-Door Car;425.266308;SF32458;California;M;Doctor;499147.20%;12608.0;66.0;1/1/00;214.866605;Personal Auto;Four-Door Car;EC18611;Nevada;3402.39442;High School or Below;M;0.0;99.0;0.0;Personal Auto;475.2;Two-Door Car;798;BH86846;Washington;20708.25881;No;Basic;High School or Below;2011-02-14;Employed;M;92079;Rural;Married;65;12.0;68;1.0;2;Corporate Auto;Corporate L3;Offer4;Agent;114.798771;Four-Door Car;Medsize;A;February
MO33320;Oregon;M;College;465715.95%;18024.0;65.0;1/0/00;Personal Auto;Two-Door Car;312.0;OM85313;California;M;Master;292193.09%;63499.0;73.0;1/0/00;278.964095;Personal Auto;Four-Door Car;NP88319;Oregon;6945.016955;High School or Below;F;15850.0;61.0;0.0;Corporate Auto;314.528138;Two-Door Car;799;GX51965;California;8564.768226;Yes;Basic;High School or Below;2011-02-17;Employed;M;95697;Rural;Married;107;29.0;29;0.0;9;Personal Auto;Personal L1;Offer2;Agent;178.006524;Sports Car;Medsize;A;February
NY56352;Oregon;F;Bachelor;280391.67%;23220.0;74.0;1/0/00;Personal Auto;Four-Door Car;251.334247;OH99089;California;F;Master;582740.97%;30228.0;73.0;1/0/00;163.345647;Personal Auto;Four-Door Car;DL55489;Oregon;5764.648599;High School or Below;M;21195.0;72.0;0.0;Corporate Auto;345.6;Four-Door Car;801;XO94933;California;3944.231185;No;Basic;Bachelor;2011-01-22;Employed;F;33282;Rural;Married;100;24.0;66;1.0;1;Personal Auto;Personal L3;Offer2;Agent;207.510821;SUV;Small;A;January
QC89139;Oregon;F;High School or Below;452873.74%;90034.0;112.0;1/0/00;Corporate Auto;SUV;537.6;XE39286;AZ;F;Bachelor;977873.36%;99364.0;121.0;1/0/00;580.8;Personal Auto;Sports Car;QB82117;Oregon;9048.983447;High School or Below;M;0.0;119.0;0.0;Personal Auto;571.2;Sports Car;804;WF75492;Oregon;8360.14874;No;Basic;High School or Below;2011-02-19;Employed;M;48521;Rural;Married;105;9.0;89;0.0;7;Personal Auto;Personal L3;Offer2;Branch;263.82569;Sports Car;Medsize;A;February
HN57556;Cali;F;High School or Below;729294.88%;0.0;65.0;1/0/00;Personal Auto;Four-Door Car;312.0;II37789;AZ;F;College;1000402.76%;0.0;94.0;1/0/00;807.168846;Corporate Auto;Four-Door Car;YN17362;California;2496.766693;College;M;0.0;73.0;0.0;Corporate Auto;350.4;Two-Door Car;806;YL81070;Oregon;14396.24222;No;Extended;High School or Below;2011-02-05;Unemployed;M;0;Suburban;Single;205;14.0;63;0.0;4;Personal Auto;Personal L1;Offer1;Call Center;1476.0;Luxury Car;Medsize;A;February
CV31235;Arizona;M;Bachelor;318435.52%;50989.0;80.0;1/0/00;Corporate Auto;Four-Door Car;255.999709;IC32996;Oregon;M;High School or Below;487277.44%;69247.0;61.0;1/1/00;226.522147;Corporate Auto;Two-Door Car;UR73910;California;2602.24525;College;M;38166.0;67.0;1.0;Corporate Auto;236.842746;Four-Door Car;807;SI88726;California;9100.787395;No;Basic;College;2011-01-19;Employed;F;38898;Suburban;Divorced;117;26.0;68;0.0;3;Corporate Auto;Corporate L2;Offer1;Agent;561.6;SUV;Small;A;January
DW29763;Arizona;M;High School or Below;527198.21%;32653.0;67.0;1/0/00;Personal Auto;Two-Door Car;321.6;XT93203;California;M;High School or Below;1096395.72%;55687.0;276.0;1/0/00;1324.8;Personal Auto;Luxury SUV;WK64739;Arizona;2359.423599;Bachelor;F;19864.0;63.0;0.0;Corporate Auto;352.394515;Four-Door Car;813;OF47250;California;8639.49502;No;Basic;Doctor;2011-02-15;Employed;F;92374;Rural;Divorced;107;16.0;9;1.0;3;Personal Auto;Personal L2;Offer2;Call Center;220.018279;SUV;Medsize;A;February
GO77248;Oregon;F;College;500152.75%;0.0;72.0;1/0/00;Personal Auto;Four-Door Car;542.14385;XK11432;AZ;M;Bachelor;466512.96%;0.0;62.0;1/0/00;297.6;Personal Auto;Two-Door Car;BH52611;California;11447.5071;Bachelor;F;27362.0;144.0;0.0;Personal Auto;422.78411;SUV;816;FD55376;California;20230.9675;No;Basic;High School or Below;2011-02-22;Employed;M;48448;Suburban;Married;74;24.0;11;1.0;2;Corporate Auto;Corporate L3;Offer3;Agent;355.2;Four-Door Car;Medsize;A;February
QW33258;Cali;M;Bachelor;708283.04%;53310.0;189.0;1/3/00;Personal Auto;Luxury Car;1360.8;OX24868;California;F;High School or Below;602184.25%;0.0;168.0;1/0/00;1476.670903;Personal Auto;SUV;SA77508;Oregon;5754.853121;High School or Below;F;29460.0;72.0;0.0;Personal Auto;29.303915;Four-Door Car;817;FE62142;Oregon;4267.076892;No;Basic;Bachelor;2011-02-26;Employed;F;43682;Rural;Married;107;12.0;73;0.0;1;Corporate Auto;Corporate L3;Offer3;Branch;148.003496;SUV;Medsize;A;February
OU79745;Cali;M;College;761948.28%;0.0;105.0;1/0/00;Personal Auto;Four-Door Car;504.0;EZ74530;Nevada;M;High School or Below;307410.55%;0.0;104.0;1/3/00;748.8;Personal Auto;Sports Car;HD99234;Oregon;10244.2435;College;F;0.0;94.0;0.0;Personal Auto;451.2;Four-Door Car;818;XO42145;Oregon;3933.813993;Yes;Basic;High School or Below;2011-01-23;Employed;M;25927;Suburban;Single;103;6.0;20;0.0;1;Personal Auto;Personal L1;Offer2;Web;674.973614;SUV;Medsize;A;January
FI92440;WA;F;High School or Below;3219660.04%;91375.0;99.0;1/0/00;Personal Auto;Two-Door Car;72.632934;KP54476;California;M;Master;778048.93%;87128.0;97.0;1/0/00;495.612777;Personal Auto;Two-Door Car;DJ93289;California;4887.344366;High School or Below;F;66707.0;61.0;0.0;Personal Auto;71.980757;Two-Door Car;820;ZZ62245;Oregon;6612.220871;No;Extended;High School or Below;2011-01-31;Unemployed;F;0;Suburban;Single;97;31.0;34;2.0;9;Personal Auto;Personal L2;Offer1;Web;669.399277;Four-Door Car;Medsize;A;January
YG85980;Nevada;F;High School or Below;679377.41%;22250.0;86.0;1/0/00;Personal Auto;Two-Door Car;720.601429;AI47152;Nevada;F;College;799277.91%;35434.0;66.0;1/0/00;297.051768;Personal Auto;Four-Door Car;AC40767;Washington;2497.808174;Bachelor;M;68041.0;64.0;0.0;Personal Auto;165.570243;Two-Door Car;821;NK91656;Oregon;2913.323811;No;Extended;Master;2011-01-03;Disabled;M;20075;Suburban;Divorced;79;7.0;2;1.0;1;Personal Auto;Personal L3;Offer1;Web;483.731784;Two-Door Car;Medsize;A;January
VN79010;Cali;F;High School or Below;854758.61%;51179.0;71.0;1/0/00;Corporate Auto;Four-Door Car;466.176731;OX59701;California;M;High School or Below;544581.70%;21006.0;139.0;1/1/00;667.2;Personal Auto;SUV;ZS35053;Arizona;3719.247732;High School or Below;M;40968.0;97.0;1.0;Personal Auto;465.6;Four-Door Car;824;DU39756;Nevada;4170.687348;Yes;Basic;Master;2011-01-17;Employed;F;29462;Suburban;Single;107;28.0;23;1.0;1;Corporate Auto;Corporate L2;Offer2;Branch;513.6;SUV;Large;A;January
FI61723;Cali;M;Bachelor;278742.37%;38667.0;72.0;1/0/00;Personal Auto;Four-Door Car;159.266473;OD63728;California;F;College;455849.84%;0.0;65.0;1/0/00;312.0;Personal Auto;Two-Door Car;II37804;Nevada;4198.030023;Bachelor;M;39913.0;106.0;0.0;Personal Auto;344.765129;SUV;825;KI25980;Washington;14722.22122;No;Extended;Master;2011-02-01;Employed;M;43982;Suburban;Divorced;126;20.0;68;1.0;2;Personal Auto;Personal L3;Offer1;Web;604.8;SUV;Small;A;February
OH55411;Cali;F;Master;462680.11%;79487.0;114.0;1/0/00;Corporate Auto;SUV;547.2;JC38573;Oregon;M;Bachelor;552821.28%;36088.0;72.0;1/0/00;345.6;Corporate Auto;Four-Door Car;GE63585;California;2420.711888;Bachelor;M;31710.0;62.0;0.0;Corporate Auto;199.551735;Two-Door Car;826;GQ21970;Nevada;24108.30057;No;Basic;Bachelor;2011-01-28;Disabled;F;17257;Suburban;Single;70;1.0;88;0.0;2;Personal Auto;Personal L2;Offer1;Call Center;551.132139;Four-Door Car;Small;A;January
WI69346;Cali;F;Master;896028.02%;71943.0;112.0;1/0/00;Corporate Auto;SUV;305.653785;IK92617;Oregon;F;Bachelor;1162873.40%;97830.0;96.0;1/0/00;298.362415;Personal Auto;Four-Door Car;FC59209;California;2460.665175;Bachelor;F;0.0;67.0;0.0;Personal Auto;321.6;Four-Door Car;830;XN42396;California;7540.584824;No;Basic;Bachelor;2011-01-20;Employed;M;29697;Rural;Married;64;6.0;43;0.0;2;Personal Auto;Personal L2;Offer3;Agent;147.128736;Four-Door Car;Medsize;A;January
YX89016;Oregon;M;College;3493100.17%;35005.0;295.0;1/0/00;Personal Auto;Luxury Car;1416.0;BJ65040;AZ;F;High School or Below;273343.19%;93558.0;67.0;1/0/00;478.234236;Personal Auto;Four-Door Car;EY13576;Oregon;7374.077921;College;F;0.0;110.0;4.0;Personal Auto;528.0;SUV;832;KK95092;Arizona;7605.637524;No;Basic;Bachelor;2011-01-29;Employed;M;55281;Suburban;Married;192;22.0;68;1.0;1;Personal Auto;Personal L3;Offer1;Agent;921.6;Luxury SUV;Medsize;A;January
UJ79253;Oregon;F;College;2185084.00%;51056.0;78.0;1/0/00;Personal Auto;Four-Door Car;95.816516;KH48996;AZ;F;Bachelor;1190054.48%;97205.0;100.0;1/2/00;5.573179;Personal Auto;Sports Car;OI98135;Washington;3933.813993;High School or Below;M;25927.0;103.0;0.0;Personal Auto;674.973614;SUV;839;BW43011;California;3834.210713;No;Basic;High School or Below;2011-01-22;Unemployed;M;0;Suburban;Single;112;13.0;13;0.0;1;Personal Auto;Personal L2;Offer1;Agent;806.4;SUV;Medsize;A;January
IB67546;Cali;F;Bachelor;823703.79%;23940.0;107.0;1/0/00;Personal Auto;SUV;513.6;LS90887;California;F;Bachelor;567438.12%;26225.0;72.0;1/1/00;320.777404;Special Auto;Four-Door Car;DL20327;Oregon;7635.554626;College;F;54539.0;63.0;0.0;Personal Auto;287.453171;Four-Door Car;841;XC14741;California;2939.939038;No;Basic;High School or Below;2011-02-26;Employed;M;97735;Urban;Divorced;73;24.0;26;0.0;1;Corporate Auto;Corporate L2;Offer2;Branch;188.667196;Four-Door Car;Medsize;A;February
QW67581;Arizona;F;High School or Below;517002.60%;0.0;69.0;1/0/00;Personal Auto;Four-Door Car;331.2;GD87742;Oregon;F;College;1414055.89%;58988.0;118.0;1/0/00;566.4;Personal Auto;Sports Car;BE65350;Oregon;5261.037541;High School or Below;F;43573.0;66.0;0.0;Personal Auto;409.684798;Two-Door Car;845;SX29898;California;9111.75642;No;Basic;Bachelor;2011-02-09;Employed;F;54751;Suburban;Married;114;6.0;50;0.0;3;Personal Auto;Personal L3;Offer3;Agent;721.241935;SUV;Medsize;A;February
SN16059;Cali;F;Master;264144.61%;29305.0;66.0;1/0/00;Personal Auto;Four-Door Car;475.2;MD14027;Nevada;F;Bachelor;765422.71%;0.0;74.0;1/1/00;355.2;Personal Auto;Two-Door Car;GI82721;Arizona;16938.29858;College;F;0.0;69.0;0.0;Corporate Auto;340.780156;Four-Door Car;846;FG24850;Oregon;5096.673223;Yes;Basic;Master;2011-01-28;Disabled;F;22886;Suburban;Divorced;65;9.0;81;0.0;3;Personal Auto;Personal L2;Offer1;Agent;312.0;Four-Door Car;Small;A;January
EI85244;Cali;M;College;825506.01%;0.0;134.0;1/3/00;Personal Auto;SUV;643.2;XB77333;Oregon;F;College;1319792.89%;0.0;68.0;1/3/00;326.4;Personal Auto;Four-Door Car;WU21638;California;6847.588918;Bachelor;M;0.0;191.0;0.0;Personal Auto;1317.008182;Luxury SUV;851;XB77333;Oregon;13197.92893;Yes;Basic;College;2011-01-27;Unemployed;F;0;Suburban;Single;68;19.0;2;3.0;2;Personal Auto;Personal L2;Offer1;Agent;326.4;Four-Door Car;Large;A;January
DE28132;Oregon;M;College;474773.46%;42165.0;123.0;1/0/00;Corporate Auto;SUV;799.673766;QB58745;California;M;High School or Below;278753.98%;34927.0;70.0;1/0/00;242.491357;Personal Auto;Two-Door Car;AG32304;Nevada;5418.726537;College;F;39133.0;67.0;0.0;Personal Auto;90.524457;Four-Door Car;852;GH49378;California;5059.325681;No;Basic;Bachelor;2011-02-18;Employed;F;67371;Rural;Married;63;25.0;14;0.0;3;Personal Auto;Personal L3;Offer2;Web;86.599774;Four-Door Car;Medsize;A;February
TV25678;WA;M;College;354090.43%;0.0;101.0;1/0/00;Personal Auto;SUV;727.2;IG62421;Nevada;M;Doctor;343613.43%;30817.0;88.0;1/0/00;91.834668;Personal Auto;Four-Door Car;JX26859;California;3528.044252;Doctor;M;31278.0;92.0;4.0;Personal Auto;441.6;Two-Door Car;853;RY92647;California;10506.77172;No;Extended;Bachelor;2011-01-13;Unemployed;F;0;Suburban;Married;92;15.0;36;0.0;2;Personal Auto;Personal L3;Offer1;Branch;546.524896;Four-Door Car;Medsize;A;January
OB69153;Cali;M;Bachelor;258218.53%;68074.0;65.0;1/0/00;Personal Auto;Four-Door Car;27.987867;WM95454;California;F;Bachelor;286731.22%;23376.0;78.0;1/0/00;374.4;Personal Auto;Four-Door Car;ZV32968;Oregon;7285.030983;High School or Below;M;44788.0;61.0;0.0;Personal Auto;386.031248;Four-Door Car;855;OJ94107;Arizona;5619.068508;No;Premium;Master;2011-02-04;Employed;M;50335;Urban;Married;140;9.0;54;0.0;1;Personal Auto;Personal L2;Offer1;Call Center;456.52385;SUV;Medsize;A;February
DK94262;Oregon;M;High School or Below;850712.88%;46754.0;106.0;1/1/00;Personal Auto;SUV;513.818403;FI14842;Nevada;F;College;785730.39%;0.0;104.0;1/0/00;499.2;Personal Auto;SUV;KG57925;California;2410.498573;Bachelor;M;41842.0;61.0;0.0;Corporate Auto;292.8;Two-Door Car;864;UR73910;California;2602.24525;No;Basic;College;2011-01-25;Employed;M;38166;Urban;Married;67;25.0;5;1.0;1;Corporate Auto;Corporate L2;Offer4;Agent;236.842746;Four-Door Car;Medsize;A;January
UQ30615;Cali;M;College;758211.38%;64801.0;64.0;1/0/00;Corporate Auto;Four-Door Car;268.471802;KC32511;Oregon;F;Master;518162.09%;97131.0;64.0;1/0/00;307.2;Personal Auto;Four-Door Car;IY24560;California;5288.240125;Bachelor;M;28884.0;72.0;1.0;Corporate Auto;518.4;Four-Door Car;865;PD32943;Oregon;4526.126785;No;Basic;Bachelor;2011-01-06;Unemployed;M;0;Suburban;Married;64;32.0;89;1.0;3;Personal Auto;Personal L3;Offer2;Branch;307.2;Four-Door Car;Small;A;January
DK32872;Nevada;F;High School or Below;523433.17%;66957.0;131.0;1/1/00;Personal Auto;SUV;628.8;PT93474;Oregon;F;Bachelor;1151316.29%;0.0;64.0;1/0/00;307.2;Personal Auto;Four-Door Car;XA77673;Nevada;16236.47626;College;F;0.0;74.0;2.0;Personal Auto;680.753091;Four-Door Car;867;XE18554;California;10436.57466;No;Extended;Bachelor;2011-02-06;Medical Leave;F;24177;Suburban;Married;92;4.0;37;1.0;2;Personal Auto;Personal L2;Offer1;Agent;441.6;Four-Door Car;Medsize;A;February
FA46418;Nevada;F;High School or Below;2470959.96%;24213.0;78.0;1/1/00;Personal Auto;Four-Door Car;374.4;RL74454;Nevada;F;Bachelor;514711.02%;33171.0;65.0;1/0/00;236.643695;Personal Auto;Four-Door Car;XN90861;Arizona;5534.576395;Bachelor;F;71560.0;69.0;0.0;Personal Auto;178.700204;Two-Door Car;868;FH69597;California;7172.070153;No;Basic;High School or Below;2011-01-13;Employed;F;73836;Urban;Married;182;8.0;35;3.0;1;Personal Auto;Personal L3;Offer1;Branch;553.385695;Luxury Car;Medsize;A;January
KI75855;Oregon;M;Master;255122.67%;79751.0;63.0;1/0/00;Personal Auto;Two-Door Car;392.235698;DN98431;Oregon;F;High School or Below;253532.17%;0.0;68.0;1/0/00;326.4;Corporate Auto;Four-Door Car;ZZ49347;Oregon;2592.437797;High School or Below;M;72421.0;65.0;0.0;Personal Auto;312.0;Four-Door Car;870;XK87182;Oregon;4502.207001;No;Premium;College;2011-01-25;Employed;F;46402;Urban;Married;113;7.0;2;0.0;1;Personal Auto;Personal L3;Offer1;Agent;476.385575;Four-Door Car;Medsize;A;January
KU88219;Arizona;M;Master;463716.40%;25816.0;119.0;1/0/00;Personal Auto;Sports Car;571.2;DG90902;California;F;College;1747664.14%;45106.0;73.0;1/0/00;350.4;Personal Auto;Four-Door Car;LV34368;California;4813.284447;Bachelor;M;0.0;69.0;0.0;Special Auto;472.611522;Four-Door Car;877;BL42392;Arizona;4826.831451;No;Basic;Doctor;2011-02-20;Medical Leave;M;18779;Urban;Married;63;10.0;65;0.0;4;Personal Auto;Personal L3;Offer3;Agent;215.255721;Four-Door Car;Large;A;February
WS82822;Oregon;F;College;539197.10%;41662.0;69.0;1/0/00;Corporate Auto;Four-Door Car;217.973168;CP19929;California;F;Bachelor;224257.44%;0.0;63.0;1/1/00;453.6;Corporate Auto;Two-Door Car;IP94270;Arizona;13736.1325;Master;F;16181.0;181.0;0.0;Personal Auto;1261.319869;SUV;879;ZD65365;Oregon;2894.583582;No;Basic;College;2011-02-13;Employed;F;28204;Suburban;Married;73;6.0;12;0.0;1;Personal Auto;Personal L3;Offer2;Branch;486.987555;Four-Door Car;Medsize;A;February
YB49933;Arizona;M;Bachelor;369414.05%;96170.0;92.0;1/0/00;Personal Auto;Four-Door Car;441.6;KR50062;Oregon;M;College;275445.68%;79507.0;70.0;1/3/00;442.199439;Personal Auto;Two-Door Car;KW33804;Nevada;8090.884414;High School or Below;M;86180.0;69.0;4.0;Personal Auto;48.051339;Four-Door Car;880;FH65253;Oregon;23740.12142;No;Extended;High School or Below;2011-01-03;Employed;M;28025;Suburban;Married;87;28.0;94;0.0;2;Personal Auto;Personal L2;Offer2;Branch;611.40108;Four-Door Car;Medsize;A;January
XC16387;Arizona;F;High School or Below;504041.24%;46072.0;64.0;1/0/00;Personal Auto;Four-Door Car;25.934064;CU19735;Arizona;M;High School or Below;804120.06%;44986.0;101.0;1/0/00;624.023564;Corporate Auto;SUV;IA42992;Arizona;8267.119555;High School or Below;M;36881.0;104.0;0.0;Special Auto;499.2;SUV;881;AJ32539;Oregon;2829.312319;No;Basic;Bachelor;2011-02-27;Employed;M;25860;Suburban;Married;72;12.0;46;0.0;1;Personal Auto;Personal L3;Offer2;Web;345.6;Four-Door Car;Medsize;A;February
XJ96748;Arizona;F;High School or Below;2749542.19%;37931.0;99.0;1/0/00;Personal Auto;Four-Door Car;475.2;ST52914;Arizona;M;College;604291.19%;25899.0;79.0;1/0/00;568.8;Personal Auto;Two-Door Car;CZ19025;Oregon;2489.16729;High School or Below;F;47888.0;64.0;1.0;Personal Auto;545.083116;Four-Door Car;882;GC17585;Arizona;13473.18567;No;Basic;Bachelor;2011-02-16;Employed;M;25302;Suburban;Married;70;13.0;16;1.0;2;Personal Auto;Personal L1;Offer2;Branch;336.0;Four-Door Car;Medsize;A;February
TM98684;Oregon;M;High School or Below;484228.50%;35127.0;62.0;1/0/00;Personal Auto;Four-Door Car;297.6;WQ68301;Oregon;M;Bachelor;282743.89%;13610.0;74.0;1/0/00;355.2;Personal Auto;Four-Door Car;EN54716;Oregon;2395.57;Doctor;F;21986.0;63.0;0.0;Personal Auto;333.696228;Two-Door Car;883;FQ51281;Oregon;8170.621997;No;Basic;Bachelor;2011-01-27;Employed;F;95241;Rural;Married;68;3.0;12;1.0;2;Personal Auto;Personal L3;Offer2;Branch;87.803087;Four-Door Car;Large;A;January
